Temperature,Soil_color,Crop,Nitrogen,Phosphorus,Potassium,Fertilizer
20,Black,Maize,140,60,55,MOP
20,Black,Maize,145,60,55,MOP
20,Black,Maize,150,60,55,MOP
25,Black,Maize,120,65,60,MOP
25,Black,Maize,125,65,60,MOP
25,Black,Maize,130,65,60,MOP
25,Black,Maize,135,65,60,MOP
25,Black,Maize,140,65,60,MOP
25,Black,Maize,145,65,60,MOP
25,Black,Maize,150,65,60,MOP
30,Black,Maize,120,70,40,MOP
30,Black,Maize,125,70,40,MOP
30,Black,Maize,130,70,40,MOP
30,Black,Maize,135,70,40,MOP
30,Black,Maize,140,70,40,MOP
30,Black,Maize,145,70,40,MOP
30,Black,Maize,150,70,40,MOP
20,Black,Maize,120,75,45,MOP
20,Black,Maize,125,75,45,MOP
20,Black,Maize,130,75,45,MOP
20,Black,Maize,135,75,45,MOP
20,Black,Maize,140,75,45,MOP
20,Black,Maize,145,75,45,MOP
20,Black,Maize,150,75,45,MOP
25,Black,Maize,120,80,50,MOP
25,Black,Maize,125,80,50,MOP
25,Black,Maize,130,80,50,MOP
25,Black,Maize,135,80,50,MOP
25,Black,Maize,140,80,50,MOP
25,Black,Maize,145,80,50,MOP
25,Black,Maize,150,80,50,MOP
30,Black,Maize,120,60,60,SSP
30,Black,Maize,125,60,60,SSP
30,Black,Maize,130,60,60,SSP
30,Black,Maize,135,60,60,SSP
30,Black,Maize,140,60,60,SSP
30,Black,Maize,145,60,60,SSP
30,Black,Maize,150,60,60,SSP
20,Black,Maize,120,65,40,SSP
20,Black,Maize,125,65,40,SSP
20,Black,Maize,130,65,40,SSP
20,Black,Maize,135,65,40,SSP
20,Black,Maize,140,65,40,SSP
20,Black,Maize,145,65,40,SSP
20,Black,Maize,150,65,40,SSP
25,Black,Maize,120,70,45,SSP
25,Black,Maize,125,70,45,SSP
25,Black,Maize,130,70,45,SSP
25,Black,Maize,135,70,45,SSP
25,Black,Maize,140,70,45,SSP
25,Black,Maize,145,70,45,SSP
25,Black,Maize,150,70,45,SSP
30,Black,Maize,120,75,50,SSP
30,Black,Maize,125,75,50,SSP
30,Black,Maize,130,75,50,SSP
30,Black,Maize,135,75,50,SSP
30,Black,Maize,140,75,50,SSP
30,Black,Maize,145,75,50,SSP
30,Black,Maize,150,75,50,SSP
20,Black,Maize,120,80,55,SSP
20,Black,Maize,125,80,30,SSP
20,Black,Maize,130,80,30,SSP
20,Black,Maize,135,80,30,SSP
20,Black,Maize,140,80,40,SSP
20,Black,Maize,145,80,40,SSP
20,Black,Maize,150,80,40,SSP
15,Black,Wheat,100,40,40,19:19:19 NPK
15,Black,Wheat,105,40,40,19:19:19 NPK
15,Black,Wheat,110,40,40,19:19:19 NPK
15,Black,Wheat,115,40,40,19:19:19 NPK
15,Black,Wheat,120,40,40,19:19:19 NPK
20,Black,Wheat,100,45,45,19:19:19 NPK
20,Black,Wheat,105,45,45,19:19:19 NPK
20,Black,Wheat,110,45,45,19:19:19 NPK
20,Black,Wheat,115,45,45,19:19:19 NPK
20,Black,Wheat,120,45,45,19:19:19 NPK
25,Black,Wheat,100,50,50,19:19:19 NPK
25,Black,Wheat,105,50,50,19:19:19 NPK
25,Black,Wheat,110,50,50,19:19:19 NPK
25,Black,Wheat,115,50,50,19:19:19 NPK
25,Black,Wheat,120,50,50,19:19:19 NPK
15,Black,Wheat,100,55,55,19:19:19 NPK
15,Black,Wheat,105,55,55,19:19:19 NPK
15,Black,Wheat,110,55,55,19:19:19 NPK
15,Black,Wheat,115,55,55,19:19:19 NPK
15,Black,Wheat,120,55,55,19:19:19 NPK
20,Black,Wheat,100,60,60,19:19:19 NPK
20,Black,Wheat,105,60,60,19:19:19 NPK
20,Black,Wheat,110,60,60,19:19:19 NPK
20,Black,Wheat,115,60,60,19:19:19 NPK
20,Black,Wheat,120,60,60,19:19:19 NPK
25,Black,Wheat,100,40,45,Urea
25,Black,Wheat,105,40,45,Urea
25,Black,Wheat,110,40,45,Urea
25,Black,Wheat,115,40,45,Urea
25,Black,Wheat,120,40,45,Urea
15,Black,Wheat,100,45,50,Urea
15,Black,Wheat,105,45,50,Urea
15,Black,Wheat,110,45,50,Urea
15,Black,Wheat,115,45,50,Urea
15,Black,Wheat,120,45,50,Urea
20,Black,Wheat,100,50,55,Urea
20,Black,Wheat,105,50,55,Urea
20,Black,Wheat,110,50,55,Urea
20,Black,Wheat,115,50,55,Urea
20,Black,Wheat,120,50,55,Urea
25,Black,Wheat,100,55,60,Urea
25,Black,Wheat,105,55,60,Urea
25,Black,Wheat,110,55,60,Urea
25,Black,Wheat,115,55,60,Urea
25,Black,Wheat,120,55,60,Urea
15,Black,Wheat,100,60,40,Urea
15,Black,Wheat,105,60,40,Urea
15,Black,Wheat,110,60,40,Urea
15,Black,Wheat,115,60,40,Urea
15,Black,Wheat,120,60,40,Urea
15,Black,Wheat,100,40,50,19:19:19 NPK
15,Black,Wheat,105,40,50,19:19:19 NPK
15,Black,Wheat,110,40,50,19:19:19 NPK
15,Black,Wheat,115,40,50,19:19:19 NPK
15,Black,Wheat,120,40,50,19:19:19 NPK
20,Black,Wheat,100,45,55,19:19:19 NPK
20,Black,Wheat,105,45,55,19:19:19 NPK
20,Black,Wheat,110,45,55,19:19:19 NPK
20,Black,Wheat,115,45,55,19:19:19 NPK
20,Black,Wheat,120,45,55,19:19:19 NPK
25,Black,Wheat,100,50,60,19:19:19 NPK
25,Black,Wheat,105,50,60,19:19:19 NPK
25,Black,Wheat,110,50,60,19:19:19 NPK
25,Black,Wheat,115,50,60,19:19:19 NPK
25,Black,Wheat,120,50,60,19:19:19 NPK
15,Black,Wheat,100,55,40,19:19:19 NPK
15,Black,Wheat,105,55,40,19:19:19 NPK
15,Black,Wheat,110,55,40,19:19:19 NPK
15,Black,Wheat,115,55,40,19:19:19 NPK
15,Black,Wheat,120,55,40,19:19:19 NPK
20,Black,Wheat,100,60,45,19:19:19 NPK
20,Black,Wheat,105,60,45,19:19:19 NPK
20,Black,Wheat,110,60,45,19:19:19 NPK
20,Black,Wheat,115,60,45,19:19:19 NPK
20,Black,Wheat,120,60,45,19:19:19 NPK
25,Black,Wheat,100,40,55,Urea
25,Black,Wheat,105,40,55,Urea
25,Black,Wheat,110,40,55,Urea
25,Black,Wheat,115,40,55,Urea
25,Black,Wheat,120,40,55,Urea
15,Black,Wheat,100,45,60,Urea
15,Black,Wheat,105,45,60,Urea
15,Black,Wheat,110,45,60,Urea
15,Black,Wheat,115,45,60,Urea
15,Black,Wheat,120,45,60,Urea
20,Black,Wheat,100,50,40,Urea
20,Black,Wheat,105,50,40,Urea
20,Black,Wheat,110,50,40,Urea
20,Black,Wheat,115,50,40,Urea
20,Black,Wheat,120,50,40,Urea
25,Black,Wheat,100,55,45,Urea
25,Black,Wheat,105,55,45,Urea
25,Black,Wheat,110,55,45,Urea
25,Black,Wheat,115,55,45,Urea
25,Black,Wheat,120,55,45,Urea
15,Black,Wheat,100,60,50,Urea
15,Black,Wheat,105,60,50,Urea
15,Black,Wheat,110,60,50,Urea
15,Black,Wheat,115,60,50,Urea
15,Black,Wheat,120,60,50,Urea
15,Black,Wheat,100,40,60,19:19:19 NPK
15,Black,Wheat,105,40,60,19:19:19 NPK
15,Black,Wheat,110,40,60,19:19:19 NPK
15,Black,Wheat,115,40,60,19:19:19 NPK
15,Black,Wheat,120,40,60,19:19:19 NPK
20,Black,Wheat,100,45,40,19:19:19 NPK
20,Black,Wheat,105,45,40,19:19:19 NPK
20,Black,Wheat,110,45,40,19:19:19 NPK
20,Black,Wheat,115,45,40,19:19:19 NPK
20,Black,Wheat,120,45,40,19:19:19 NPK
25,Black,Wheat,100,50,45,19:19:19 NPK
25,Black,Wheat,105,50,45,19:19:19 NPK
25,Black,Wheat,110,50,45,19:19:19 NPK
25,Black,Wheat,115,50,45,19:19:19 NPK
25,Black,Wheat,120,50,45,19:19:19 NPK
15,Black,Wheat,100,55,50,19:19:19 NPK
15,Black,Wheat,105,55,50,19:19:19 NPK
15,Black,Wheat,110,55,50,19:19:19 NPK
15,Black,Wheat,115,55,50,19:19:19 NPK
15,Black,Wheat,120,55,50,19:19:19 NPK
20,Black,Wheat,100,60,55,19:19:19 NPK
20,Black,Wheat,105,60,55,19:19:19 NPK
20,Black,Wheat,110,60,55,19:19:19 NPK
20,Black,Wheat,115,60,55,19:19:19 NPK
20,Black,Wheat,120,60,55,19:19:19 NPK
25,Red,Jowar,60,40,40,10:26:26 NPK
25,Red,Jowar,65,40,40,10:26:26 NPK
25,Red,Jowar,70,40,40,10:26:26 NPK
25,Red,Jowar,75,40,40,10:26:26 NPK
25,Red,Jowar,80,40,40,10:26:26 NPK
30,Red,Jowar,60,45,45,10:26:26 NPK
30,Red,Jowar,65,45,45,10:26:26 NPK
30,Red,Jowar,70,45,45,10:26:26 NPK
30,Red,Jowar,75,45,45,10:26:26 NPK
30,Red,Jowar,80,45,45,10:26:26 NPK
25,Red,Jowar,60,50,50,10:26:26 NPK
25,Red,Jowar,65,50,50,10:26:26 NPK
25,Red,Jowar,70,50,50,10:26:26 NPK
25,Red,Jowar,75,50,50,10:26:26 NPK
25,Red,Jowar,80,50,50,10:26:26 NPK
30,Red,Jowar,60,55,55,10:26:26 NPK
30,Red,Jowar,65,55,55,10:26:26 NPK
30,Red,Jowar,70,55,55,10:26:26 NPK
30,Red,Jowar,75,55,55,10:26:26 NPK
30,Red,Jowar,80,55,55,10:26:26 NPK
25,Red,Jowar,60,60,60,10:26:26 NPK
25,Red,Jowar,65,60,60,10:26:26 NPK
25,Red,Jowar,70,60,60,10:26:26 NPK
25,Red,Jowar,75,60,60,10:26:26 NPK
25,Red,Jowar,80,60,60,10:26:26 NPK
30,Red,Jowar,60,40,45,Urea
30,Red,Jowar,65,40,45,Urea
30,Red,Jowar,70,40,45,Urea
30,Red,Jowar,75,40,45,Urea
30,Red,Jowar,80,40,45,Urea
25,Red,Jowar,60,45,50,Urea
25,Red,Jowar,65,45,50,Urea
25,Red,Jowar,70,45,50,Urea
25,Red,Jowar,75,45,50,Urea
25,Red,Jowar,80,45,50,Urea
30,Red,Jowar,60,50,55,Urea
30,Red,Jowar,65,50,55,Urea
30,Red,Jowar,70,50,55,Urea
30,Red,Jowar,75,50,55,Urea
30,Red,Jowar,80,50,55,Urea
25,Red,Jowar,60,55,60,Urea
25,Red,Jowar,65,55,60,Urea
25,Red,Jowar,70,55,60,Urea
25,Red,Jowar,75,55,60,Urea
25,Red,Jowar,80,55,60,Urea
30,Red,Jowar,60,60,40,Urea
30,Red,Jowar,65,60,40,Urea
30,Red,Jowar,70,60,40,Urea
30,Red,Jowar,75,60,40,Urea
30,Red,Jowar,80,60,40,Urea
25,Red,Jowar,60,40,50,SSP
25,Red,Jowar,65,40,50,SSP
25,Red,Jowar,70,40,50,SSP
25,Red,Jowar,75,40,50,SSP
25,Red,Jowar,80,40,50,SSP
30,Red,Jowar,60,45,55,SSP
30,Red,Jowar,65,45,55,SSP
30,Red,Jowar,70,45,55,SSP
30,Red,Jowar,75,45,55,SSP
30,Red,Jowar,80,45,55,SSP
25,Red,Jowar,60,50,60,SSP
25,Red,Jowar,65,50,60,SSP
25,Red,Jowar,70,50,60,SSP
25,Red,Jowar,75,50,60,SSP
25,Red,Jowar,80,50,60,SSP
30,Red,Jowar,60,55,40,SSP
30,Red,Jowar,65,55,40,SSP
30,Red,Jowar,70,55,40,SSP
30,Red,Jowar,75,55,40,SSP
30,Red,Jowar,80,55,40,SSP
25,Red,Jowar,60,60,45,SSP
25,Red,Jowar,65,60,45,SSP
25,Red,Jowar,70,60,45,SSP
25,Red,Jowar,75,60,45,SSP
25,Red,Jowar,80,60,45,SSP
30,Red,Jowar,60,40,55,10:26:26 NPK
30,Red,Jowar,65,40,55,10:26:26 NPK
30,Red,Jowar,70,40,55,10:26:26 NPK
30,Red,Jowar,75,40,55,10:26:26 NPK
30,Red,Jowar,80,40,55,10:26:26 NPK
25,Red,Jowar,60,45,60,10:26:26 NPK
25,Red,Jowar,65,45,60,10:26:26 NPK
25,Red,Jowar,70,45,60,10:26:26 NPK
25,Red,Jowar,75,45,60,10:26:26 NPK
25,Red,Jowar,80,45,60,10:26:26 NPK
30,Red,Jowar,60,50,40,10:26:26 NPK
30,Red,Jowar,65,50,40,10:26:26 NPK
30,Red,Jowar,70,50,40,10:26:26 NPK
30,Red,Jowar,75,50,40,10:26:26 NPK
30,Red,Jowar,80,50,40,10:26:26 NPK
25,Red,Jowar,60,55,45,10:26:26 NPK
25,Red,Jowar,65,55,45,10:26:26 NPK
25,Red,Jowar,70,55,45,10:26:26 NPK
25,Red,Jowar,75,55,45,10:26:26 NPK
25,Red,Jowar,80,55,45,10:26:26 NPK
30,Red,Jowar,60,60,50,10:26:26 NPK
30,Red,Jowar,65,60,50,10:26:26 NPK
30,Red,Jowar,70,60,50,10:26:26 NPK
30,Red,Jowar,75,60,50,10:26:26 NPK
30,Red,Jowar,80,60,50,10:26:26 NPK
25,Red,Jowar,60,40,60,Urea
25,Red,Jowar,65,40,60,Urea
25,Red,Jowar,70,40,60,Urea
25,Red,Jowar,75,40,60,Urea
25,Red,Jowar,80,40,60,Urea
30,Red,Jowar,60,45,40,Urea
30,Red,Jowar,65,45,40,Urea
30,Red,Jowar,70,45,40,Urea
30,Red,Jowar,75,45,40,Urea
30,Red,Jowar,80,45,40,Urea
25,Red,Jowar,60,50,45,Urea
25,Red,Jowar,65,50,45,Urea
25,Red,Jowar,70,50,45,Urea
25,Red,Jowar,75,50,45,Urea
25,Red,Jowar,80,50,45,Urea
30,Red,Jowar,60,55,50,Urea
30,Red,Jowar,65,55,50,Urea
30,Red,Jowar,70,55,50,Urea
30,Red,Jowar,75,55,50,Urea
30,Red,Jowar,80,55,50,Urea
25,Red,Jowar,60,60,45,Urea
25,Red,Jowar,65,60,45,Urea
25,Red,Jowar,70,60,45,Urea
25,Red,Jowar,75,60,45,Urea
25,Red,Jowar,80,60,45,Urea
25,Light Brown,Groundnut,20,40,20,Chilated Micronutrient
25,Light Brown,Groundnut,25,40,20,Chilated Micronutrient
25,Light Brown,Groundnut,30,40,20,Chilated Micronutrient
30,Light Brown,Groundnut,20,45,25,Chilated Micronutrient
30,Light Brown,Groundnut,25,45,25,Chilated Micronutrient
30,Light Brown,Groundnut,30,45,25,Chilated Micronutrient
25,Light Brown,Groundnut,20,50,30,Chilated Micronutrient
25,Light Brown,Groundnut,25,50,30,Chilated Micronutrient
25,Light Brown,Groundnut,30,50,30,Chilated Micronutrient
30,Light Brown,Groundnut,20,40,25,SSP
30,Light Brown,Groundnut,25,40,25,SSP
30,Light Brown,Groundnut,30,40,25,SSP
25,Light Brown,Groundnut,20,45,30,SSP
25,Light Brown,Groundnut,25,45,30,SSP
25,Light Brown,Groundnut,30,45,30,SSP
30,Light Brown,Groundnut,20,50,20,SSP
30,Light Brown,Groundnut,25,50,20,SSP
30,Light Brown,Groundnut,30,50,20,SSP
25,Light Brown,Groundnut,20,40,30,Chilated Micronutrient
25,Light Brown,Groundnut,25,40,30,Chilated Micronutrient
25,Light Brown,Groundnut,30,40,30,Chilated Micronutrient
30,Light Brown,Groundnut,20,45,20,Chilated Micronutrient
30,Light Brown,Groundnut,25,45,20,Chilated Micronutrient
30,Light Brown,Groundnut,30,45,20,Chilated Micronutrient
25,Light Brown,Groundnut,20,50,25,Chilated Micronutrient
25,Light Brown,Groundnut,25,50,25,Chilated Micronutrient
25,Light Brown,Groundnut,30,50,25,Chilated Micronutrient
20,Black,Turmeric,25,20,40,Urea
20,Black,Turmeric,30,20,40,Urea
20,Black,Turmeric,20,20,40,Urea
25,Black,Turmeric,30,25,45,Urea
25,Black,Turmeric,20,25,45,Urea
25,Black,Turmeric,25,25,45,Urea
30,Black,Turmeric,20,30,50,Urea
30,Black,Turmeric,25,30,50,Urea
30,Black,Turmeric,30,30,50,Urea
20,Black,Turmeric,25,20,45,Ferrous Sulphate
20,Black,Turmeric,30,20,45,Ferrous Sulphate
20,Black,Turmeric,20,20,45,Ferrous Sulphate
25,Black,Turmeric,30,25,50,Ferrous Sulphate
25,Black,Turmeric,20,25,50,Ferrous Sulphate
25,Black,Turmeric,25,25,50,Ferrous Sulphate
30,Black,Turmeric,20,30,40,Ferrous Sulphate
30,Black,Turmeric,25,30,40,Ferrous Sulphate
30,Black,Turmeric,30,30,40,Ferrous Sulphate
20,Black,Turmeric,25,20,50,White Potash
20,Black,Turmeric,30,20,50,White Potash
20,Black,Turmeric,20,20,50,White Potash
20,Black,Turmeric,25,20,40,White Potash
25,Black,Turmeric,30,25,40,White Potash
25,Black,Turmeric,20,25,40,White Potash
25,Black,Turmeric,25,25,40,White Potash
30,Black,Turmeric,20,30,45,White Potash
30,Black,Turmeric,25,30,45,White Potash
30,Black,Turmeric,30,30,45,White Potash
25,Black,Cotton,100,20,45,Magnesium Sulphate
25,Black,Cotton,105,20,45,Magnesium Sulphate
25,Black,Cotton,110,20,45,Magnesium Sulphate
25,Black,Cotton,115,20,45,Magnesium Sulphate
25,Black,Cotton,120,20,45,Magnesium Sulphate
30,Black,Cotton,100,25,50,Magnesium Sulphate
30,Black,Cotton,105,25,50,Magnesium Sulphate
30,Black,Cotton,110,25,50,Magnesium Sulphate
30,Black,Cotton,115,25,50,Magnesium Sulphate
30,Black,Cotton,120,25,50,Magnesium Sulphate
35,Black,Cotton,100,30,55,Magnesium Sulphate
35,Black,Cotton,105,30,55,Magnesium Sulphate
35,Black,Cotton,110,30,55,Magnesium Sulphate
35,Black,Cotton,115,30,55,Magnesium Sulphate
35,Black,Cotton,120,30,55,Magnesium Sulphate
25,Black,Cotton,100,20,50,12:32:16 NPK
25,Black,Cotton,105,20,50,12:32:16 NPK
25,Black,Cotton,110,20,50,12:32:16 NPK
25,Black,Cotton,115,20,50,12:32:16 NPK
25,Black,Cotton,120,20,50,12:32:16 NPK
30,Black,Cotton,100,25,55,12:32:16 NPK
30,Black,Cotton,105,25,55,12:32:16 NPK
30,Black,Cotton,110,25,55,12:32:16 NPK
30,Black,Cotton,115,25,55,12:32:16 NPK
30,Black,Cotton,120,25,55,12:32:16 NPK
35,Black,Cotton,100,30,45,12:32:16 NPK
35,Black,Cotton,105,30,45,12:32:16 NPK
35,Black,Cotton,110,30,45,12:32:16 NPK
35,Black,Cotton,115,30,45,12:32:16 NPK
35,Black,Cotton,120,30,45,12:32:16 NPK
25,Black,Cotton,100,20,55,DAP
25,Black,Cotton,105,20,55,DAP
25,Black,Cotton,110,20,55,DAP
25,Black,Cotton,115,20,55,DAP
25,Black,Cotton,120,20,55,DAP
30,Black,Cotton,100,25,45,DAP
30,Black,Cotton,105,25,45,DAP
30,Black,Cotton,110,25,45,DAP
30,Black,Cotton,115,25,45,DAP
30,Black,Cotton,120,25,45,DAP
35,Black,Cotton,100,30,50,DAP
35,Black,Cotton,105,30,50,DAP
35,Black,Cotton,110,30,50,DAP
35,Black,Cotton,115,30,50,DAP
35,Black,Cotton,120,30,50,DAP
25,Reddish Brown,Tur,30,40,20,Urea
25,Reddish Brown,Tur,35,40,20,Urea
25,Reddish Brown,Tur,40,40,20,Urea
30,Reddish Brown,Tur,30,45,25,Urea
30,Reddish Brown,Tur,35,45,25,Urea
30,Reddish Brown,Tur,40,45,25,Urea
35,Reddish Brown,Tur,30,50,30,Urea
35,Reddish Brown,Tur,35,50,30,Urea
35,Reddish Brown,Tur,40,50,30,Urea
25,Reddish Brown,Tur,30,55,20,Urea
25,Reddish Brown,Tur,35,55,20,Urea
25,Reddish Brown,Tur,40,55,20,Urea
30,Reddish Brown,Tur,30,60,25,Urea
30,Reddish Brown,Tur,35,60,25,Urea
30,Reddish Brown,Tur,40,60,25,Urea
35,Reddish Brown,Tur,30,40,30,MOP
35,Reddish Brown,Tur,35,40,30,MOP
35,Reddish Brown,Tur,40,40,30,MOP
25,Reddish Brown,Tur,30,45,20,MOP
25,Reddish Brown,Tur,35,45,20,MOP
25,Reddish Brown,Tur,40,45,20,MOP
30,Reddish Brown,Tur,30,50,25,MOP
30,Reddish Brown,Tur,35,50,25,MOP
30,Reddish Brown,Tur,40,50,25,MOP
35,Reddish Brown,Tur,30,55,30,MOP
35,Reddish Brown,Tur,35,55,30,MOP
35,Reddish Brown,Tur,40,55,30,MOP
25,Reddish Brown,Tur,30,60,20,MOP
25,Reddish Brown,Tur,35,60,20,MOP
25,Reddish Brown,Tur,40,60,20,MOP
30,Reddish Brown,Tur,30,40,25,SSP
30,Reddish Brown,Tur,35,40,25,SSP
30,Reddish Brown,Tur,40,40,25,SSP
35,Reddish Brown,Tur,30,45,30,SSP
35,Reddish Brown,Tur,35,45,30,SSP
35,Reddish Brown,Tur,40,45,30,SSP
25,Reddish Brown,Tur,30,50,20,SSP
25,Reddish Brown,Tur,35,50,20,SSP
25,Reddish Brown,Tur,40,50,20,SSP
30,Reddish Brown,Tur,30,55,25,SSP
30,Reddish Brown,Tur,35,55,25,SSP
30,Reddish Brown,Tur,40,55,25,SSP
35,Reddish Brown,Tur,30,60,30,SSP
35,Reddish Brown,Tur,35,60,30,SSP
35,Reddish Brown,Tur,40,60,30,SSP
25,Black,Moong,40,20,20,MOP
25,Black,Moong,45,20,20,MOP
25,Black,Moong,50,20,20,MOP
30,Black,Moong,40,25,25,MOP
30,Black,Moong,45,25,25,MOP
30,Black,Moong,50,25,25,MOP
35,Black,Moong,40,30,30,MOP
35,Black,Moong,45,30,30,MOP
35,Black,Moong,50,30,30,MOP
25,Black,Moong,40,20,25,Urea
25,Black,Moong,45,20,25,Urea
25,Black,Moong,50,20,25,Urea
30,Black,Moong,40,25,30,Urea
30,Black,Moong,45,25,30,Urea
30,Black,Moong,50,25,30,Urea
35,Black,Moong,40,30,20,Urea
35,Black,Moong,45,30,20,Urea
35,Black,Moong,50,30,20,Urea
25,Black,Moong,40,20,30,SSP
25,Black,Moong,45,20,30,SSP
25,Black,Moong,50,20,30,SSP
30,Black,Moong,40,25,20,SSP
30,Black,Moong,45,25,20,SSP
30,Black,Moong,50,25,20,SSP
35,Black,Moong,40,30,25,SSP
35,Black,Moong,45,30,25,SSP
35,Black,Moong,50,30,25,SSP
35,Black,Rice,100,50,50,Urea
35,Black,Rice,105,50,50,Urea
35,Black,Rice,110,50,50,Urea
35,Black,Rice,115,50,50,Urea
35,Black,Rice,120,50,50,Urea
40,Black,Rice,100,55,55,Urea
40,Black,Rice,105,55,55,Urea
40,Black,Rice,110,55,55,Urea
40,Black,Rice,115,55,55,Urea
40,Black,Rice,120,55,55,Urea
35,Black,Rice,100,60,60,Urea
35,Black,Rice,105,60,60,Urea
35,Black,Rice,110,60,60,Urea
35,Black,Rice,115,60,60,Urea
35,Black,Rice,120,60,60,Urea
40,Black,Rice,100,50,55,50:26:26 NPK
40,Black,Rice,105,50,55,50:26:26 NPK
40,Black,Rice,110,50,55,50:26:26 NPK
40,Black,Rice,115,50,55,50:26:26 NPK
40,Black,Rice,120,50,55,50:26:26 NPK
35,Black,Rice,100,55,60,50:26:26 NPK
35,Black,Rice,105,55,60,50:26:26 NPK
35,Black,Rice,110,55,60,50:26:26 NPK
35,Black,Rice,115,55,60,50:26:26 NPK
35,Black,Rice,120,55,60,50:26:26 NPK
40,Black,Rice,100,60,50,50:26:26 NPK
40,Black,Rice,105,60,50,50:26:26 NPK
40,Black,Rice,110,60,50,50:26:26 NPK
40,Black,Rice,115,60,50,50:26:26 NPK
40,Black,Rice,120,60,50,50:26:26 NPK
35,Black,Rice,100,50,60,Urea
35,Black,Rice,105,50,60,Urea
35,Black,Rice,110,50,60,Urea
35,Black,Rice,115,50,60,Urea
35,Black,Rice,120,50,60,Urea
40,Black,Rice,100,55,50,Urea
40,Black,Rice,105,55,50,Urea
40,Black,Rice,110,55,50,Urea
40,Black,Rice,115,55,50,Urea
40,Black,Rice,120,55,50,Urea
35,Black,Rice,100,60,55,Urea
35,Black,Rice,105,60,55,Urea
35,Black,Rice,110,60,55,Urea
35,Black,Rice,115,60,55,Urea
35,Black,Rice,120,60,55,Urea
25,Black,Jowar,50,30,30,10:26:26 NPK
25,Black,Jowar,55,30,30,10:26:26 NPK
25,Black,Jowar,60,30,30,10:26:26 NPK
25,Black,Jowar,65,30,30,10:26:26 NPK
25,Black,Jowar,70,30,30,10:26:26 NPK
30,Black,Jowar,50,35,35,10:26:26 NPK
30,Black,Jowar,55,35,35,10:26:26 NPK
30,Black,Jowar,60,35,35,10:26:26 NPK
30,Black,Jowar,65,35,35,10:26:26 NPK
30,Black,Jowar,70,35,35,10:26:26 NPK
35,Black,Jowar,50,40,40,10:26:26 NPK
35,Black,Jowar,55,40,40,10:26:26 NPK
35,Black,Jowar,60,40,40,10:26:26 NPK
35,Black,Jowar,65,40,40,10:26:26 NPK
35,Black,Jowar,70,40,40,10:26:26 NPK
25,Black,Jowar,50,30,35,Urea
25,Black,Jowar,55,30,35,Urea
25,Black,Jowar,60,30,35,Urea
25,Black,Jowar,65,30,35,Urea
25,Black,Jowar,70,30,35,Urea
30,Black,Jowar,50,35,40,Urea
30,Black,Jowar,55,35,40,Urea
30,Black,Jowar,60,35,40,Urea
30,Black,Jowar,65,35,40,Urea
30,Black,Jowar,70,35,40,Urea
35,Black,Jowar,50,40,30,Urea
35,Black,Jowar,55,40,30,Urea
35,Black,Jowar,60,40,30,Urea
35,Black,Jowar,65,40,30,Urea
35,Black,Jowar,70,40,30,Urea
25,Black,Jowar,50,30,40,SSP
25,Black,Jowar,55,30,40,SSP
25,Black,Jowar,60,30,40,SSP
25,Black,Jowar,65,30,40,SSP
25,Black,Jowar,70,30,40,SSP
30,Black,Jowar,50,35,30,SSP
30,Black,Jowar,55,35,30,SSP
30,Black,Jowar,60,35,30,SSP
30,Black,Jowar,65,35,30,SSP
30,Black,Jowar,70,35,30,SSP
35,Black,Jowar,50,40,35,SSP
35,Black,Jowar,55,40,35,SSP
35,Black,Jowar,60,40,35,SSP
35,Black,Jowar,65,40,35,SSP
35,Black,Jowar,70,40,35,SSP
20,Dark Brown,Tur,20,30,15,Urea
20,Dark Brown,Tur,25,30,15,Urea
20,Dark Brown,Tur,30,30,15,Urea
25,Dark Brown,Tur,20,35,20,Urea
25,Dark Brown,Tur,25,35,20,Urea
25,Dark Brown,Tur,30,35,20,Urea
30,Dark Brown,Tur,20,40,15,Urea
30,Dark Brown,Tur,25,40,15,Urea
30,Dark Brown,Tur,30,40,15,Urea
20,Dark Brown,Tur,20,30,20,MOP
20,Dark Brown,Tur,25,30,20,MOP
20,Dark Brown,Tur,30,30,20,MOP
25,Dark Brown,Tur,20,35,15,MOP
25,Dark Brown,Tur,25,35,15,MOP
25,Dark Brown,Tur,30,35,15,MOP
30,Dark Brown,Tur,20,40,20,MOP
30,Dark Brown,Tur,25,40,20,MOP
30,Dark Brown,Tur,30,40,20,MOP
15,Reddish Brown,Wheat,100,50,40,19:19:19 NPK
15,Reddish Brown,Wheat,105,50,40,19:19:19 NPK
15,Reddish Brown,Wheat,110,50,40,19:19:19 NPK
15,Reddish Brown,Wheat,115,50,40,19:19:19 NPK
15,Reddish Brown,Wheat,120,50,40,19:19:19 NPK
20,Reddish Brown,Wheat,100,55,45,19:19:19 NPK
20,Reddish Brown,Wheat,105,55,45,19:19:19 NPK
20,Reddish Brown,Wheat,110,55,45,19:19:19 NPK
20,Reddish Brown,Wheat,115,55,45,19:19:19 NPK
20,Reddish Brown,Wheat,120,55,45,19:19:19 NPK
15,Reddish Brown,Wheat,100,60,50,19:19:19 NPK
15,Reddish Brown,Wheat,105,60,50,19:19:19 NPK
15,Reddish Brown,Wheat,110,60,50,19:19:19 NPK
15,Reddish Brown,Wheat,115,60,50,19:19:19 NPK
15,Reddish Brown,Wheat,120,60,50,19:19:19 NPK
